FLUVI - Simulador de Trafico - Exportacion de Metricas
Tiempo Virtual: Lunes 07:41:12
Perfiles Dinamicos Activos: Si
Tiempo por Paso: 2 segundo(s) simulados
Total de Mediciones: 60727

Marca de Tiempo,Densidad (%),Flujo (veh/s),Generacion Neta (veh/s),Velocidad (% movimiento),Entropia (bits)
08:38:30,2.58,0.26,0.2,100,0.525
08:38:40,2.58,0.26,0,100,0.516
08:38:50,2.52,0.25,0.2,100,0.516
08:39:00,2.55,0.25,0.1,100,0.507
08:39:10,2.58,0.26,0.1,100,0.511
08:39:20,2.52,0.25,0.2,100,0.515
08:39:30,2.49,0.25,0.1,100,0.507
08:39:40,2.52,0.25,0.1,100,0.502
08:39:50,2.61,0.26,0.3,100,0.506
08:40:00,2.66,0.27,0.2,100,0.519
08:40:10,2.61,0.26,0.2,100,0.528
08:40:20,2.58,0.26,0.1,100,0.519
08:40:30,2.55,0.25,0.1,100,0.514
08:40:40,2.49,0.25,0.2,100,0.51
08:40:50,2.43,0.24,0.2,100,0.501
08:41:00,2.41,0.24,0.1,98.81,0.493
08:41:10,2.43,0.24,0.1,100,0.49
08:41:20,2.35,0.23,0.3,100,0.492
08:41:30,2.32,0.23,0.1,100,0.478
08:41:40,2.35,0.23,0.1,100,0.475
08:41:50,2.26,0.23,0.3,100,0.48
08:42:00,2.23,0.22,0.1,100,0.466
08:42:10,2.21,0.22,0.1,100,0.461
08:42:20,2.18,0.22,0.1,100,0.457
08:42:30,2.12,0.21,0.2,100,0.451
08:42:40,2.09,0.21,0.1,100,0.442
08:42:50,2.21,0.22,0.4,100,0.437
08:43:00,2.23,0.22,0.1,98.72,0.455
08:43:10,2.15,0.21,0.3,100,0.462
08:43:20,2.18,0.22,0.1,100,0.445
08:43:30,2.15,0.21,0.1,100,0.45
08:43:40,2.18,0.22,0.1,100,0.446
08:43:50,2.18,0.22,0,100,0.451
08:44:00,2.23,0.22,0.2,100,0.451
08:44:10,2.26,0.23,0.1,100,0.46
08:44:20,2.23,0.22,0.1,100,0.463
08:44:30,2.21,0.22,0.1,100,0.461
08:44:40,2.23,0.22,0.1,100,0.456
08:44:50,2.21,0.22,0.1,100,0.46
08:45:00,2.21,0.22,0,100,0.454
08:45:10,2.21,0.22,0,100,0.454
08:45:20,2.21,0.22,0,100,0.454
08:45:30,2.15,0.21,0.2,100,0.456
08:45:40,2.21,0.22,0.2,100,0.447
08:45:50,2.21,0.22,0,100,0.456
08:46:00,2.21,0.22,0,100,0.457
08:46:10,2.18,0.21,0.1,98.68,0.457
08:46:20,2.18,0.22,0,100,0.452
08:46:30,2.21,0.22,0.1,100,0.45
08:46:40,2.21,0.22,0,100,0.456
08:46:50,2.21,0.22,0,100,0.456
08:47:00,2.15,0.21,0.2,100,0.455
08:47:10,2.12,0.21,0.1,100,0.445
08:47:20,2.12,0.21,0,100,0.438
08:47:30,2.12,0.21,0,100,0.438
08:47:40,2.18,0.22,0.2,100,0.438
08:47:50,2.18,0.22,0,100,0.447
08:48:00,2.15,0.21,0.1,100,0.447
08:48:10,2.09,0.21,0.2,100,0.443
08:48:20,2.06,0.21,0.1,100,0.435
08:48:30,2.18,0.21,0.4,97.37,0.432
08:48:40,2.18,0.22,0,100,0.45
08:48:50,2.21,0.22,0.1,100,0.451
08:49:00,2.21,0.22,0,100,0.456
08:49:10,2.15,0.21,0.2,100,0.456
08:49:20,2.12,0.21,0.1,100,0.445
08:49:30,2.06,0.21,0.2,100,0.441
08:49:40,2.09,0.21,0.1,100,0.432
08:49:50,2.18,0.22,0.3,100,0.437
08:50:00,2.23,0.22,0.2,100,0.451
08:50:10,2.21,0.22,0.1,100,0.46
08:50:20,2.03,0.2,0.6,100,0.456
08:50:30,2.06,0.21,0.1,100,0.427
08:50:40,2.12,0.21,0.2,100,0.43
08:50:50,2.15,0.21,0.1,98.67,0.439
08:51:00,2.15,0.21,0,98.67,0.448
08:51:10,2.15,0.21,0,100,0.447
08:51:20,2.26,0.23,0.4,100,0.445
08:51:30,2.23,0.22,0.1,100,0.462
08:51:40,2.23,0.22,0,100,0.46
08:51:50,2.35,0.23,0.4,98.78,0.46
08:52:00,2.35,0.23,0,100,0.478
08:52:10,2.29,0.23,0.2,100,0.477
08:52:20,2.23,0.22,0.2,98.72,0.468
08:52:30,2.26,0.23,0.1,100,0.461
08:52:40,2.21,0.22,0.2,100,0.466
08:52:50,2.21,0.22,0,100,0.456
08:53:00,2.18,0.22,0.1,100,0.456
08:53:10,2.21,0.22,0.1,100,0.451
08:53:20,2.29,0.23,0.3,100,0.456
08:53:30,2.23,0.22,0.2,100,0.47
08:53:40,2.23,0.22,0,100,0.46
08:53:50,2.26,0.23,0.1,100,0.461
08:54:00,2.26,0.23,0,100,0.465
08:54:10,2.29,0.23,0.1,100,0.465
08:54:20,2.26,0.22,0.1,98.73,0.47
08:54:30,2.35,0.23,0.3,100,0.466
08:54:40,2.35,0.23,0,100,0.478
08:54:50,2.29,0.23,0.2,100,0.478
08:55:00,2.23,0.22,0.2,100,0.469
08:55:10,2.23,0.22,0,100,0.46
08:55:20,2.18,0.22,0.2,100,0.461
08:55:30,2.12,0.21,0.2,100,0.452
08:55:40,2.15,0.21,0.1,100,0.442
08:55:50,2.15,0.21,0,100,0.447
08:56:00,2.12,0.21,0.1,100,0.447
08:56:10,2.06,0.21,0.2,100,0.442
08:56:20,2.06,0.21,0,100,0.433
08:56:30,2.03,0.2,0.1,100,0.433
08:56:40,2.03,0.2,0,100,0.428
08:56:50,2.03,0.2,0,100,0.428
08:57:00,1.98,0.2,0.2,100,0.428
08:57:10,2,0.2,0.1,100,0.419
08:57:20,2.15,0.21,0.5,100,0.423
08:57:30,2.18,0.22,0.1,100,0.446
08:57:40,2.12,0.21,0.2,100,0.45
08:57:50,2.03,0.2,0.3,100,0.441
08:58:00,2.12,0.21,0.3,100,0.428
08:58:10,2.12,0.21,0,100,0.442
08:58:20,2.15,0.21,0.1,100,0.441
08:58:30,2.29,0.23,0.5,100,0.446
08:58:40,2.32,0.23,0.1,100,0.47
08:58:50,2.35,0.23,0.1,100,0.472
08:59:00,2.35,0.23,0,100,0.479
08:59:10,2.38,0.24,0.1,100,0.479
08:59:20,2.35,0.23,0.1,100,0.483
08:59:30,2.35,0.23,0,100,0.478
08:59:40,2.32,0.23,0.1,100,0.478
08:59:50,2.35,0.23,0.1,100,0.472
09:00:00,2.38,0.24,0.1,100,0.476
09:00:10,2.35,0.23,0.1,100,0.483
09:00:20,2.29,0.23,0.2,100,0.476
09:00:30,2.26,0.23,0.1,100,0.467
09:00:40,2.38,0.24,0.4,100,0.463
09:00:50,2.38,0.24,0,100,0.482
09:01:00,2.38,0.24,0,100,0.481
09:01:10,2.32,0.23,0.2,100,0.482
09:01:20,2.32,0.23,0,100,0.472
09:01:30,2.35,0.23,0.1,100,0.472
09:01:40,2.29,0.23,0.2,100,0.478
09:01:50,2.26,0.23,0.1,100,0.47
09:02:00,2.23,0.22,0.1,100,0.465
09:02:10,2.26,0.22,0.1,98.73,0.461
09:02:20,2.21,0.22,0.2,100,0.466
09:02:30,2.15,0.21,0.2,100,0.455
09:02:40,2.26,0.23,0.4,100,0.447
09:02:50,2.23,0.22,0.1,100,0.466
09:03:00,2.18,0.22,0.2,100,0.46
09:03:10,2.12,0.21,0.2,100,0.451
09:03:20,2.09,0.21,0.1,100,0.442
09:03:30,2.09,0.21,0,100,0.437
09:03:40,2.06,0.21,0.1,100,0.436
09:03:50,2.12,0.21,0.2,100,0.43
09:04:00,2.12,0.21,0,100,0.441
09:04:10,2.09,0.21,0.1,100,0.441
09:04:20,2.06,0.21,0.1,100,0.437
09:04:30,2.03,0.2,0.1,100,0.431
09:04:40,1.98,0.2,0.2,100,0.427
09:04:50,2,0.2,0.1,100,0.417
09:05:00,2,0.2,0,100,0.421
09:05:10,1.92,0.19,0.3,100,0.419
09:05:20,1.92,0.19,0,98.51,0.407
09:05:30,1.98,0.2,0.2,100,0.408
09:05:40,2,0.2,0.1,100,0.417
09:05:50,2.03,0.2,0.1,100,0.421
09:06:00,2,0.2,0.1,100,0.426
09:06:10,2.06,0.21,0.2,100,0.421
09:06:20,2.09,0.21,0.1,100,0.431
09:06:30,2.12,0.21,0.1,100,0.436
09:06:40,2.06,0.21,0.2,100,0.441
09:06:50,2,0.2,0.2,100,0.432
09:07:00,2.15,0.21,0.5,100,0.421
09:07:10,2.06,0.21,0.3,100,0.444
09:07:20,2.06,0.21,0,100,0.432
09:07:30,2.06,0.21,0,100,0.431
09:07:40,2.09,0.21,0.1,100,0.43
09:07:50,2.15,0.21,0.2,100,0.434
09:08:00,2.15,0.21,0,100,0.446
09:08:10,2.15,0.21,0,100,0.447
09:08:20,2.15,0.21,0,100,0.447
09:08:30,2.12,0.21,0.1,100,0.447
09:08:40,2.06,0.2,0.2,98.61,0.441
09:08:50,2.12,0.21,0.2,100,0.434
09:09:00,2.09,0.21,0.1,100,0.443
09:09:10,2.09,0.21,0,100,0.438
09:09:20,2.09,0.21,0,100,0.438
09:09:30,2.06,0.21,0.1,100,0.438
09:09:40,2.06,0.21,0,100,0.433
09:09:50,2.09,0.21,0.1,100,0.433
09:10:00,2.09,0.21,0,100,0.438
09:10:10,2.12,0.21,0.1,100,0.438
09:10:20,2.18,0.22,0.2,100,0.441
09:10:30,2.12,0.21,0.2,98.65,0.45
09:10:40,2.18,0.21,0.2,98.68,0.443
09:10:50,2.09,0.21,0.3,100,0.452
09:11:00,2.06,0.21,0.1,100,0.437
09:11:10,1.98,0.2,0.3,100,0.432
09:11:20,2.03,0.2,0.2,100,0.418
09:11:30,2.09,0.21,0.2,100,0.428
09:11:40,2,0.2,0.3,100,0.437
09:11:50,2.03,0.2,0.1,100,0.423
09:12:00,2.06,0.21,0.1,100,0.428
09:12:10,2.09,0.21,0.1,100,0.432
09:12:20,2.12,0.21,0.1,100,0.437
09:12:30,2.09,0.21,0.1,100,0.442
09:12:40,2.12,0.21,0.1,100,0.437
09:12:50,2.09,0.21,0.1,100,0.442
09:13:00,2.06,0.21,0.1,100,0.436
09:13:10,2.03,0.2,0.1,100,0.433
09:13:20,2.06,0.21,0.1,100,0.428
09:13:30,2.09,0.21,0.1,100,0.432
09:13:40,2.03,0.2,0.2,100,0.437
09:13:50,2.03,0.2,0,100,0.428
09:14:00,2.03,0.2,0,100,0.428
09:14:10,2,0.2,0.1,100,0.428
09:14:20,2.09,0.21,0.3,100,0.423
09:14:30,2,0.2,0.3,100,0.438
09:14:40,1.95,0.19,0.2,100,0.424
09:14:50,1.95,0.19,0,100,0.414
09:15:00,1.98,0.2,0.1,100,0.414
09:15:10,2,0.2,0.1,100,0.419
09:15:20,2.06,0.21,0.2,100,0.424
09:15:30,2.09,0.21,0.1,100,0.433
09:15:40,2.09,0.21,0,100,0.438
09:15:50,2.06,0.21,0.1,100,0.438
09:16:00,2.03,0.2,0.1,100,0.433
09:16:10,2.03,0.2,0,100,0.429
09:16:20,2.03,0.2,0,100,0.428
09:16:30,1.98,0.2,0.2,100,0.429
09:16:40,1.98,0.2,0,100,0.419
09:16:50,1.98,0.2,0,100,0.419
09:17:00,1.95,0.19,0.1,100,0.419
09:17:10,2.03,0.2,0.3,100,0.414
09:17:20,2.06,0.21,0.1,100,0.428
09:17:30,2.03,0.2,0.1,100,0.433
09:17:40,2.06,0.21,0.1,100,0.428
09:17:50,2.06,0.21,0,100,0.433
09:18:00,1.98,0.2,0.3,100,0.433
09:18:10,2,0.2,0.1,100,0.418
09:18:20,1.98,0.2,0.1,100,0.423
09:18:30,1.98,0.2,0,100,0.418
09:18:40,2,0.2,0.1,100,0.418
09:18:50,2.03,0.2,0.1,100,0.422
09:19:00,2,0.2,0.1,100,0.427
09:19:10,1.98,0.2,0.1,100,0.423
09:19:20,1.92,0.19,0.2,100,0.419
09:19:30,2,0.2,0.3,100,0.408
09:19:40,2.06,0.21,0.2,100,0.423
09:19:50,2.09,0.21,0.1,100,0.433
09:20:00,2.06,0.21,0.1,100,0.437
09:20:10,2.09,0.21,0.1,100,0.432
09:20:20,2.12,0.21,0.1,100,0.436
09:20:30,2.12,0.21,0,100,0.44
09:20:40,2.12,0.21,0,100,0.44
09:20:50,2.09,0.21,0.1,100,0.44
09:21:00,2.06,0.21,0.1,100,0.436
09:21:10,2.03,0.2,0.1,100,0.432
09:21:20,2.09,0.21,0.2,100,0.428
09:21:30,2.15,0.21,0.2,100,0.438
09:21:40,2.26,0.23,0.4,100,0.447
09:21:50,2.29,0.23,0.1,100,0.466
09:22:00,2.26,0.23,0.1,100,0.471
09:22:10,2.26,0.23,0,100,0.465
09:22:20,2.26,0.23,0,100,0.466
09:22:30,2.21,0.22,0.2,100,0.466
09:22:40,2.23,0.22,0.1,98.72,0.457
09:22:50,2.26,0.23,0.1,100,0.463
09:23:00,2.29,0.23,0.1,100,0.466
09:23:10,2.29,0.23,0,100,0.471
09:23:20,2.35,0.23,0.2,100,0.471
09:23:30,2.32,0.23,0.1,100,0.48
09:23:40,2.23,0.22,0.3,100,0.475
09:23:50,2.15,0.21,0.3,100,0.461
09:24:00,2.12,0.21,0.1,100,0.447
09:24:10,2.12,0.21,0,100,0.442
09:24:20,2.18,0.22,0.2,100,0.442
09:24:30,2.21,0.22,0.1,100,0.452
09:24:40,2.26,0.23,0.2,100,0.457
09:24:50,2.26,0.23,0,100,0.465
09:25:00,2.32,0.23,0.2,98.77,0.465
09:25:10,2.26,0.23,0.2,100,0.474
09:25:20,2.29,0.23,0.1,100,0.464
09:25:30,2.32,0.23,0.1,100,0.47
09:25:40,2.35,0.23,0.1,100,0.473
09:25:50,2.38,0.24,0.1,100,0.478
09:26:00,2.32,0.23,0.2,100,0.482
09:26:10,2.21,0.22,0.4,98.7,0.472
09:26:20,2.23,0.22,0.1,100,0.455
09:26:30,2.23,0.22,0,100,0.457
09:26:40,2.32,0.23,0.3,100,0.458
09:26:50,2.21,0.22,0.4,100,0.472
09:27:00,2.18,0.22,0.1,100,0.456
09:27:10,2.21,0.22,0.1,100,0.45
09:27:20,2.21,0.22,0,100,0.455
09:27:30,2.18,0.21,0.1,98.68,0.454
09:27:40,2.15,0.21,0.1,100,0.45
09:27:50,2.12,0.21,0.1,100,0.443
09:28:00,2.12,0.21,0,100,0.439
09:28:10,2.06,0.21,0.2,100,0.44
09:28:20,1.89,0.19,0.6,100,0.43
09:28:30,1.89,0.19,0,100,0.403
09:28:40,1.89,0.19,0,100,0.402
09:28:50,1.8,0.18,0.3,100,0.404
09:29:00,1.8,0.18,0,100,0.389
09:29:10,1.75,0.17,0.2,100,0.389
09:29:20,1.78,0.17,0.1,98.39,0.38
09:29:30,1.78,0.18,0,100,0.385
09:29:40,1.75,0.17,0.1,100,0.384
09:29:50,1.78,0.18,0.1,100,0.378
09:30:00,1.78,0.18,0,100,0.383
09:30:10,1.8,0.18,0.1,100,0.381
09:30:20,1.8,0.18,0,100,0.388
09:30:30,1.83,0.18,0.1,100,0.388
09:30:40,1.89,0.19,0.2,98.48,0.394
09:30:50,1.89,0.19,0,100,0.404
09:31:00,1.86,0.19,0.1,100,0.402
09:31:10,1.89,0.19,0.1,100,0.396
09:31:20,1.8,0.18,0.3,100,0.401
09:31:30,1.83,0.18,0.1,100,0.387
09:31:40,1.89,0.19,0.2,100,0.392
09:31:50,1.83,0.18,0.2,100,0.402
09:32:00,1.78,0.18,0.2,100,0.391
09:32:10,1.78,0.18,0,100,0.381
09:32:20,1.72,0.17,0.2,100,0.38
09:32:30,1.8,0.18,0.3,100,0.37
09:32:40,1.8,0.18,0,100,0.384
09:32:50,1.86,0.19,0.2,100,0.386
09:33:00,1.92,0.19,0.2,100,0.398
09:33:10,1.86,0.19,0.2,100,0.407
09:33:20,1.95,0.19,0.3,100,0.398
09:33:30,1.86,0.19,0.3,100,0.412
09:33:40,1.8,0.18,0.2,100,0.399
09:33:50,1.78,0.18,0.1,100,0.389
09:34:00,1.72,0.17,0.2,100,0.384
09:34:10,1.69,0.17,0.1,100,0.375
09:34:20,1.78,0.18,0.3,100,0.37
09:34:30,1.78,0.18,0,100,0.385
09:34:40,1.8,0.18,0.1,100,0.384
09:34:50,1.83,0.18,0.1,100,0.389
09:35:00,1.86,0.19,0.1,100,0.394
09:35:10,1.83,0.18,0.1,100,0.399
09:35:20,1.8,0.18,0.1,100,0.395
09:35:30,1.78,0.18,0.1,100,0.389
09:35:40,1.78,0.18,0,100,0.384
09:35:50,1.78,0.18,0,100,0.383
09:36:00,1.8,0.18,0.1,98.41,0.385
09:36:10,1.86,0.19,0.2,100,0.39
09:36:20,1.8,0.18,0.2,100,0.398
09:36:30,1.78,0.18,0.1,100,0.389
09:36:40,1.66,0.17,0.4,100,0.383
09:36:50,1.72,0.17,0.2,100,0.362
09:37:00,1.75,0.17,0.1,100,0.373
09:37:10,1.75,0.17,0,100,0.378
09:37:20,1.83,0.18,0.3,100,0.378
09:37:30,1.83,0.18,0,100,0.393
09:37:40,1.83,0.18,0,100,0.393
09:37:50,1.86,0.19,0.1,100,0.393
09:38:00,1.89,0.19,0.1,100,0.398
09:38:10,1.95,0.19,0.2,100,0.403
09:38:20,1.98,0.2,0.1,100,0.412
09:38:30,2,0.2,0.1,100,0.416
09:38:40,1.98,0.2,0.1,100,0.419
09:38:50,2.03,0.2,0.2,100,0.414
09:39:00,1.98,0.2,0.2,100,0.425
09:39:10,1.95,0.19,0.1,100,0.415
09:39:20,1.92,0.19,0.1,100,0.41
09:39:30,1.98,0.2,0.2,100,0.406
09:39:40,1.98,0.2,0,100,0.416
09:39:50,2,0.2,0.1,100,0.417
09:40:00,1.92,0.19,0.3,100,0.421
09:40:10,1.92,0.19,0,100,0.408
09:40:20,1.95,0.19,0.1,100,0.407
09:40:30,1.92,0.19,0.1,100,0.412
09:40:40,1.98,0.2,0.2,100,0.406
09:40:50,1.95,0.19,0.1,100,0.417
09:41:00,1.92,0.19,0.1,100,0.411
09:41:10,1.89,0.19,0.1,100,0.407
09:41:20,1.92,0.19,0.1,100,0.403
09:41:30,1.89,0.19,0.1,100,0.409
09:41:40,1.89,0.19,0,100,0.404
09:41:50,1.89,0.19,0,100,0.403
09:42:00,1.92,0.19,0.1,100,0.403
09:42:10,1.98,0.2,0.2,100,0.407
09:42:20,2,0.2,0.1,100,0.417
09:42:30,1.98,0.2,0.1,100,0.421
09:42:40,1.83,0.18,0.5,100,0.416
09:42:50,1.92,0.19,0.3,100,0.393
09:43:00,2,0.2,0.3,100,0.409
09:43:10,2,0.2,0,100,0.423
09:43:20,1.95,0.19,0.2,100,0.424
09:43:30,1.98,0.2,0.1,100,0.414
09:43:40,2,0.2,0.1,100,0.418
09:43:50,1.98,0.2,0.1,100,0.424
09:44:00,2.06,0.21,0.3,100,0.419
09:44:10,2.06,0.21,0,100,0.433
09:44:20,2.03,0.2,0.1,100,0.432
09:44:30,2.06,0.21,0.1,100,0.428
09:44:40,2.03,0.2,0.1,100,0.432
09:44:50,2.12,0.21,0.3,100,0.428
09:45:00,2.09,0.21,0.1,100,0.441
09:45:10,2.15,0.21,0.2,100,0.438
09:45:20,2.12,0.21,0.1,100,0.447
09:45:30,2.12,0.21,0,100,0.442
09:45:40,2.06,0.21,0.2,100,0.441
09:45:50,2.06,0.21,0,100,0.432
09:46:00,2.06,0.21,0,100,0.432
09:46:10,2,0.2,0.2,100,0.432
09:46:20,1.98,0.2,0.1,100,0.423
09:46:30,2,0.2,0.1,100,0.418
09:46:40,1.98,0.2,0.1,100,0.422
09:46:50,1.95,0.19,0.1,100,0.419
09:47:00,1.98,0.2,0.1,100,0.414
09:47:10,1.92,0.19,0.2,100,0.418
09:47:20,1.95,0.19,0.1,100,0.408
09:47:30,1.89,0.19,0.2,100,0.413
09:47:40,1.98,0.2,0.3,100,0.403
09:47:50,1.95,0.19,0.1,100,0.417
09:48:00,1.95,0.19,0,100,0.413
09:48:10,1.98,0.2,0.1,100,0.414
09:48:20,1.95,0.19,0.1,100,0.418
09:48:30,1.95,0.19,0,100,0.413
09:48:40,1.83,0.18,0.4,100,0.414
09:48:50,1.86,0.19,0.1,100,0.394
09:49:00,1.83,0.18,0.1,100,0.399
09:49:10,1.86,0.19,0.1,100,0.394
09:49:20,1.86,0.19,0,100,0.399
09:49:30,1.83,0.18,0.1,100,0.399
09:49:40,1.78,0.18,0.2,100,0.394
09:49:50,1.8,0.18,0.1,100,0.384
09:50:00,1.8,0.18,0,100,0.389
09:50:10,1.78,0.18,0.1,100,0.39
09:50:20,1.8,0.18,0.1,100,0.385
09:50:30,1.83,0.18,0.1,100,0.389
09:50:40,1.89,0.19,0.2,100,0.394
09:50:50,1.98,0.2,0.3,100,0.405
09:51:00,2,0.2,0.1,100,0.418
09:51:10,2.06,0.21,0.2,100,0.423
09:51:20,2.06,0.21,0,100,0.432
09:51:30,2,0.2,0.2,100,0.433
09:51:40,2,0.2,0,98.57,0.423
09:51:50,1.95,0.19,0.2,100,0.425
09:52:00,1.98,0.2,0.1,100,0.414
09:52:10,2.03,0.2,0.2,100,0.419
09:52:20,1.98,0.2,0.2,100,0.428
09:52:30,2,0.2,0.1,100,0.418
09:52:40,2,0.2,0,100,0.423
09:52:50,2.06,0.21,0.2,100,0.423
09:53:00,1.95,0.19,0.4,100,0.432
09:53:10,1.98,0.2,0.1,100,0.414
09:53:20,1.83,0.18,0.5,98.44,0.418
09:53:30,1.78,0.18,0.2,100,0.394
09:53:40,1.75,0.17,0.1,100,0.385
09:53:50,1.78,0.18,0.1,100,0.38
09:54:00,1.8,0.18,0.1,100,0.385
09:54:10,1.8,0.18,0,100,0.389
09:54:20,1.83,0.18,0.1,100,0.389
09:54:30,1.78,0.17,0.2,98.39,0.395
09:54:40,1.8,0.18,0.1,100,0.386
09:54:50,1.86,0.19,0.2,100,0.389
09:55:00,1.78,0.18,0.3,100,0.4
09:55:10,1.83,0.18,0.2,100,0.385
09:55:20,1.8,0.18,0.1,100,0.394
09:55:30,1.86,0.19,0.2,100,0.39
09:55:40,1.86,0.19,0,100,0.4
09:55:50,1.89,0.19,0.1,100,0.4
09:56:00,1.98,0.2,0.3,100,0.404
09:56:10,1.92,0.19,0.2,100,0.419
09:56:20,1.95,0.19,0.1,100,0.409
09:56:30,1.92,0.19,0.1,100,0.413
09:56:40,1.89,0.19,0.1,100,0.408
09:56:50,1.86,0.19,0.1,100,0.404
09:57:00,1.86,0.19,0,100,0.399
09:57:10,1.89,0.19,0.1,100,0.4
09:57:20,1.92,0.19,0.1,100,0.405
09:57:30,1.95,0.19,0.1,100,0.409
09:57:40,1.95,0.19,0,100,0.414
09:57:50,1.92,0.19,0.1,98.51,0.414
09:58:00,1.86,0.19,0.2,100,0.41
09:58:10,1.83,0.18,0.1,98.44,0.399
09:58:20,1.8,0.18,0.1,100,0.395
09:58:30,1.8,0.18,0,100,0.388
09:58:40,1.78,0.18,0.1,100,0.388
09:58:50,1.83,0.18,0.2,100,0.384
09:59:00,1.72,0.17,0.4,98.33,0.394
09:59:10,1.69,0.17,0.1,100,0.375
09:59:20,1.66,0.17,0.1,100,0.368
09:59:30,1.63,0.16,0.1,100,0.364
09:59:40,1.66,0.17,0.1,100,0.358
09:59:50,1.63,0.16,0.1,100,0.363
10:00:00,1.58,0.16,0.2,100,0.358
10:00:10,1.66,0.17,0.3,100,0.348
10:00:20,1.72,0.17,0.2,100,0.363
10:00:30,1.75,0.17,0.1,100,0.373
10:00:40,1.78,0.18,0.1,100,0.377
10:00:50,1.75,0.17,0.1,100,0.383
10:01:00,1.75,0.17,0,100,0.379
10:01:10,1.72,0.17,0.1,100,0.38
10:01:20,1.83,0.18,0.4,100,0.375
10:01:30,1.89,0.19,0.2,100,0.394
10:01:40,1.8,0.18,0.3,100,0.403
10:01:50,1.86,0.19,0.2,100,0.387
10:02:00,1.8,0.18,0.2,100,0.398
10:02:10,1.83,0.18,0.1,100,0.388
10:02:20,1.92,0.19,0.3,100,0.393
10:02:30,1.89,0.19,0.1,100,0.408
10:02:40,1.89,0.19,0,100,0.404
10:02:50,1.83,0.18,0.2,100,0.404
10:03:00,1.83,0.18,0,100,0.394
10:03:10,1.78,0.18,0.2,100,0.393
10:03:20,1.8,0.18,0.1,100,0.383
10:03:30,1.83,0.18,0.1,100,0.386
10:03:40,1.86,0.19,0.1,100,0.391
10:03:50,1.89,0.19,0.1,100,0.396
10:04:00,1.89,0.19,0,100,0.4
10:04:10,1.89,0.19,0,100,0.401
10:04:20,1.92,0.19,0.1,100,0.402
10:04:30,1.86,0.19,0.2,100,0.406
10:04:40,1.8,0.18,0.2,100,0.396
10:04:50,1.86,0.19,0.2,100,0.386
10:05:00,1.92,0.19,0.2,100,0.394
10:05:10,1.98,0.2,0.2,100,0.405
10:05:20,2,0.2,0.1,100,0.415
10:05:30,2.06,0.21,0.2,100,0.421
10:05:40,2.12,0.21,0.2,100,0.431
10:05:50,2.12,0.21,0,100,0.442
10:06:00,2.06,0.21,0.2,100,0.442
10:06:10,2.03,0.2,0.1,98.59,0.433
10:06:20,2.12,0.21,0.3,100,0.429
10:06:30,2.09,0.21,0.1,100,0.438
10:06:40,2.09,0.21,0,100,0.435
10:06:50,1.98,0.2,0.4,100,0.434
10:07:00,2,0.2,0.1,98.57,0.415
10:07:10,1.98,0.2,0.1,100,0.42
10:07:20,1.95,0.19,0.1,100,0.416
10:07:30,2,0.2,0.2,100,0.412
10:07:40,2.09,0.21,0.3,100,0.421
10:07:50,2.06,0.2,0.1,98.61,0.435
10:08:00,2.03,0.2,0.1,100,0.431
10:08:10,2.03,0.2,0,100,0.427
10:08:20,2.03,0.2,0,100,0.428
10:08:30,2.03,0.2,0,100,0.428
10:08:40,2.03,0.2,0,100,0.428
10:08:50,1.98,0.2,0.2,100,0.428
10:09:00,1.95,0.19,0.1,100,0.418
10:09:10,1.98,0.2,0.1,100,0.414
10:09:20,1.89,0.19,0.3,100,0.418
10:09:30,1.83,0.18,0.2,100,0.404
10:09:40,1.83,0.18,0,100,0.394
10:09:50,1.86,0.19,0.1,100,0.393
10:10:00,1.83,0.18,0.1,100,0.397
10:10:10,1.83,0.18,0,100,0.392
10:10:20,1.8,0.18,0.1,100,0.392
10:10:30,1.89,0.19,0.3,100,0.388
10:10:40,1.92,0.19,0.1,100,0.403
10:10:50,1.92,0.19,0,100,0.407
10:11:00,1.98,0.2,0.2,100,0.405
10:11:10,2,0.2,0.1,100,0.417
10:11:20,2.06,0.21,0.2,100,0.421
10:11:30,2,0.2,0.2,100,0.431
10:11:40,1.92,0.19,0.3,100,0.423
10:11:50,1.92,0.19,0,100,0.409
10:12:00,1.95,0.19,0.1,100,0.409
10:12:10,1.92,0.19,0.1,100,0.414
10:12:20,1.95,0.19,0.1,100,0.409
10:12:30,1.98,0.2,0.1,100,0.414
10:12:40,1.92,0.19,0.2,100,0.419
10:12:50,1.92,0.19,0,100,0.409
10:13:00,1.95,0.19,0.1,100,0.409
10:13:10,1.95,0.19,0,100,0.414
10:13:20,1.89,0.19,0.2,100,0.414
10:13:30,1.92,0.19,0.1,100,0.404
10:13:40,1.92,0.19,0,100,0.409
10:13:50,1.89,0.19,0.1,100,0.409
10:14:00,1.89,0.19,0,100,0.404
10:14:10,1.86,0.19,0.1,100,0.405
10:14:20,1.86,0.19,0,100,0.4
10:14:30,1.89,0.19,0.1,100,0.4
10:14:40,1.86,0.19,0.1,100,0.405
10:14:50,1.86,0.19,0,100,0.4
10:15:00,1.86,0.19,0,100,0.4
10:15:10,1.86,0.19,0,100,0.4
10:15:20,1.83,0.18,0.1,100,0.4
10:15:30,1.83,0.18,0,100,0.395
10:15:40,1.8,0.18,0.1,100,0.394
10:15:50,1.8,0.18,0,100,0.389
10:16:00,1.86,0.19,0.2,100,0.389
10:16:10,1.83,0.18,0.1,100,0.4
